대학명,단과대학,학과명,폐과,소재지,소재지(상세),주야구분,학과특성,표준분류계열(대),표준분류계열(중),표준분류계열(소),관심
부산대학교,예술대학,음악학과 피아노전공,,부산,금정구,주간,일반과정,예체능계열,음악,기악,
부산대학교,예술대학,조형학과,,부산,금정구,주간,일반과정,예체능계열,미술,순수미술,
부산대학교,예술대학,조형학과 가구목조형전공,,부산,금정구,주간,일반과정,예체능계열,미술,공예,
부산대학교,예술대학,조형학과 도예전공,,부산,금정구,주간,일반과정,예체능계열,미술,공예,
부산대학교,예술대학,조형학과 섬유금속전공,,부산,금정구,주간,일반과정,예체능계열,미술,공예,
부산대학교,예술대학,한국음악학과,,부산,금정구,주간,일반과정,예체능계열,음악,국악,
부산대학교,예술대학,한국음악학과 관악・타악전공,,부산,금정구,주간,일반과정,예체능계열,음악,국악,
부산대학교,예술대학,한국음악학과 이론・작곡전공,,부산,금정구,주간,일반과정,예체능계열,음악,국악,
부산대학교,예술대학,한국음악학과 현악・성악전공,,부산,금정구,주간,일반과정,예체능계열,음악,국악,
부산대학교,예술대학,디자인학과(디자인앤테크놀로지전공),,부산,금정구,주간,일반과정,예체능계열,미술,디자인,
부산대학교,예술대학,디자인학과(시각디자인전공),,부산,금정구,주간,일반과정,예체능계열,미술,디자인,
부산대학교,예술대학,디자인학과(애니메이션전공),,부산,금정구,주간,일반과정,예체능계열,응용예술,애니메이션,
부산대학교,예술대학,서양화전공,,부산,금정구,주간,일반과정,예체능계열,미술,순수미술,
부산대학교,예술대학,조소전공,,부산,금정구,주간,일반과정,예체능계열,미술,순수미술,
부산대학교,예술대학,한국화전공,,부산,금정구,주간,일반과정,예체능계열,미술,순수미술,
부산대학교,의과대학,의예과,,경남,양산시,주간,일반과정,자연과학계열,의료예과,의예과,
부산대학교,의과대학,의학과,,경남,양산시,주간,일반과정,의학계열,의료,의학,
부산대학교,인문대학,고고학과,,부산,금정구,주간,일반과정,인문사회계열,인문학,역사・고고학,
부산대학교,인문대학,국어국문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,국어・국문학,
부산대학교,인문대학,노어노문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,러시아어・문학,
부산대학교,인문대학,독어독문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,독일어・문학,
부산대학교,인문대학,불어불문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,프랑스어・문학,
부산대학교,인문대학,사학과,,부산,금정구,주간,일반과정,인문사회계열,인문학,역사・고고학,
부산대학교,인문대학,언어정보학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,언어학,
부산대학교,인문대학,영어영문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,영어・영문학,
부산대학교,인문대학,일어일문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,일본어・문학,
부산대학교,인문대학,중어중문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,중국어・문학,
부산대학교,인문대학,철학과,,부산,금정구,주간,일반과정,인문사회계열,인문학,철학・윤리학,
부산대학교,인문대학,한문학과,,부산,금정구,주간,일반과정,인문사회계열,언어・문학,N.C.E.,
부산대학교,자연과학대학,대기환경과학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,천문・대기과학,
부산대학교,자연과학대학,물리학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,물리학,
부산대학교,자연과학대학,미생물학과,,부산,금정구,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
부산대학교,자연과학대학,분자생물학과,,부산,금정구,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
부산대학교,자연과학대학,생명과학과,,부산,금정구,주간,일반과정,자연과학계열,화학・생명과학・환경,생명과학,
부산대학교,자연과학대학,수학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,수학,
부산대학교,자연과학대학,지질환경과학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,지구・지질학,
부산대학교,자연과학대학,통계학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,통계학,
부산대학교,자연과학대학,해양학과,,부산,금정구,주간,일반과정,자연과학계열,수학・물리・천문・지구,해양학,
부산대학교,자연과학대학,화학과,,부산,금정구,주간,일반과정,자연과학계열,화학・생명과학・환경,화학,
부산대학교,정보의생명공학대학,데이터사이언스전공,,경남,양산시,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
부산대학교,정보의생명공학대학,의생명공학전공,,경남,양산시,주간,일반과정,공학계열,전기・전자・컴퓨터,의공학,
부산대학교,정보의생명공학대학,의생명융합공학부,,경남,양산시,주간,일반과정,공학계열,전기・전자・컴퓨터,의공학,
부산대학교,정보의생명공학대학,정보컴퓨터공학부,,부산,금정구,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
부산대학교,정보의생명공학대학,정보컴퓨터공학부 인공지능전공,,부산,금정구,주간,일반과정,공학계열,전기・전자・컴퓨터,인공지능공학,
부산대학교,정보의생명공학대학,정보컴퓨터공학부 컴퓨터공학전공,,부산,금정구,주간,일반과정,공학계열,전기・전자・컴퓨터,전산학・컴퓨터공학,
부산대학교,정보의생명공학대학,첨단융합학부(정보의생명공학자율전공),,부산,금정구,주간,일반과정,공학계열,전기・전자・컴퓨터,N.C.E.,
부산대학교,학부대학,글로벌자유전공학부,,부산,금정구,주간,일반과정,예체능계열,N.C.E,N.C.E.,
부산대학교,학부대학,첨단융합학부(공학자율전공),,부산,금정구,주간,일반과정,공학계열,N.C.E,N.C.E.,
부산대학교,학부대학,첨단융합학부(나노자율전공),,부산,금정구,주간,일반과정,공학계열,N.C.E,N.C.E.,
국립부경대학교,경영대학,경영학부,,부산,남구,주간,일반과정,인문사회계열,경영・경제,경영학,
국립부경대학교,경영대학,경영학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,경영학,
국립부경대학교,경영대학,관광경영학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,경영학,
국립부경대학교,경영대학,국제경영학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,경영학,
국립부경대학교,경영대학,국제무역물류학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
국립부경대학교,경영대학,국제통상학부,,부산,남구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
국립부경대학교,경영대학,국제통상학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
국립부경대학교,경영대학,스마트국제물류융합전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
국립부경대학교,경영대학,스마트항만물류융합전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,무역・유통학,
국립부경대학교,경영대학,회계재무학전공,,부산,남구,주간,일반과정,인문사회계열,경영・경제,회계・세무학,
국립부경대학교,경영대학,경영대학자유전공학부,,부산,남구,주간,일반과정,인문사회계열,N.C.E,N.C.E.,
국립부경대학교,공과대학,고분자・화학소재공학부,,부산,남구,주간,일반과정,공학계열,화공・고분자・에너지,화학공학,
국립부경대학교,공과대학,에너지화학소재공학전공,,부산,남구,주간,일반과정,공학계열,화공・고분자・에너지,화학공학,
국립부경대학교,공과대학,건축공학과,,부산,남구,주간,일반과정,공학계열,건설,건축공학,
국립부경대학교,공과대학,고분자공학전공,,부산,남구,주간,일반과정,공학계열,화공・고분자・에너지,고분자공학,
국립부경대학교,공과대학,금속공학전공,,부산,남구,주간,일반과정,공학계열,재료,금속공학,
국립부경대학교,공과대학,기계공학부,,부산,남구,주간,일반과정,공학계열,기계,기계공학,
국립부경대학교,공과대학,기계공학전공,,부산,남구,주간,일반과정,공학계열,기계,기계공학,
국립부경대학교,공과대학,기계설계공학전공,,부산,남구,주간,일반과정,공학계열,기계,기계공학,
국립부경대학교,공과대학,기계시스템공학전공,,부산,남구,주간,일반과정,공학계열,기계,기계공학,
국립부경대학교,공과대학,기술・데이터공학전공,,부산,남구,주간,일반과정,공학계열,산업・안전,산업공학,
국립부경대학교,공과대학,나노융합공학전공,,부산,남구,주간,일반과정,공학계열,재료,신소재공학,
국립부경대학교,공과대학,나노융합반도체공학부,,부산,남구,주간,일반과정,공학계열,재료,재료공학,
국립부경대학교,공과대학,냉동공조공학전공,,부산,남구,주간,일반과정,공학계열,기계,기계공학,
